Instante,CargaEnergiaGWh,CargaEnergiaMWMed,IdSubSistema
"2001-02-11T22:00:00",690.13866,28755.7775,"SE "
"2001-02-12T22:00:00",61.963,2581.79166667,"N  "
"2001-02-12T22:00:00",155.8048,6491.86666667,"NE "
"2001-02-12T22:00:00",190.4686,7936.19166667,"S  "
"2001-02-12T22:00:00",701.25536,29218.97333333,"SE "
"2001-02-13T22:00:00",61.5924,2566.35,"N  "
"2001-02-13T22:00:00",156.0029,6500.12083333,"NE "
"2001-02-13T22:00:00",191.6716,7986.31666667,"S  "
"2001-02-13T22:00:00",699.95362,29164.73416667,"SE "
"2001-02-14T22:00:00",61.5239,2563.49583333,"N  "
"2001-02-14T22:00:00",157.568,6565.33333333,"NE "
"2001-02-14T22:00:00",189.9051,7912.7125,"S  "
"2001-02-14T22:00:00",702.0888,29253.7,"SE "
"2001-02-15T22:00:00",61.748,2572.83333333,"N  "
"2001-02-15T22:00:00",157.5173,6563.22083333,"NE "
"2001-02-15T22:00:00",189.2193,7884.1375,"S  "
"2001-02-15T22:00:00",708.52998,29522.0825,"SE "
"2001-02-16T22:00:00",60.2526,2510.525,"N  "
"2001-02-16T22:00:00",149.8009,6241.70416667,"NE "
"2001-02-16T22:00:00",166.7801,6949.17083333,"S  "
"2001-02-16T22:00:00",640.26854,26677.85583333,"SE "
"2001-02-17T22:00:00",56.7513,2364.6375,"N  "
"2001-02-17T22:00:00",136.968,5707.0,"NE "
"2001-02-17T22:00:00",141.4606,5894.19166667,"S  "
"2001-02-17T22:00:00",571.673,23819.70833333,"SE "
"2001-02-18T21:00:00",61.2551,2552.29583333,"N  "
"2001-02-18T21:00:00",155.2095,6467.0625,"NE "
"2001-02-18T21:00:00",184.8774,7703.225,"S  "
"2001-02-18T21:00:00",692.51687,28854.86958333,"SE "
"2001-02-19T21:00:00",61.4979,2562.4125,"N  "
"2001-02-19T21:00:00",158.1074,6587.80833333,"NE "
"2001-02-19T21:00:00",191.5568,7981.53333333,"S  "
"2001-02-19T21:00:00",711.19629,29633.17875,"SE "
"2001-02-20T21:00:00",61.5362,2564.00833333,"N  "
"2001-02-20T21:00:00",158.6174,6609.05833333,"NE "
"2001-02-20T21:00:00",193.8877,8078.65416667,"S  "
"2001-02-20T21:00:00",708.87243,29536.35125,"SE "
"2001-02-21T21:00:00",61.5619,2565.07916667,"N  "
"2001-02-21T21:00:00",159.2063,6633.59583333,"NE "
"2001-02-21T21:00:00",195.5684,8148.68333333,"S  "
"2001-02-21T21:00:00",710.53297,29605.54041667,"SE "
"2001-02-22T21:00:00",61.3892,2557.88333333,"N  "
"2001-02-22T21:00:00",157.4859,6561.9125,"NE "
"2001-02-22T21:00:00",195.0207,8125.8625,"S  "
"2001-02-22T21:00:00",706.64468,29443.52833333,"SE "
"2001-02-23T21:00:00",59.3688,2473.7,"N  "
"2001-02-23T21:00:00",147.3125,6138.02083333,"NE "
"2001-02-23T21:00:00",170.3167,7096.52916667,"S  "
"2001-02-23T21:00:00",632.1862,26341.09166667,"SE "
"2001-02-24T21:00:00",56.7226,2363.44166667,"N  "
"2001-02-24T21:00:00",133.6611,5569.2125,"NE "
"2001-02-24T21:00:00",143.8882,5995.34166667,"S  "
"2001-02-24T21:00:00",562.42351,23434.31291667,"SE "
"2001-02-25T21:00:00",58.1467,2422.77916667,"N  "
"2001-02-25T21:00:00",134.1923,5591.34583333,"NE "
"2001-02-25T21:00:00",171.8048,7158.53333333,"S  "
"2001-02-25T21:00:00",597.54862,24897.85916667,"SE "
"2001-02-26T21:00:00",56.8839,2370.1625,"N  "
"2001-02-26T21:00:00",133.6238,5567.65833333,"NE "
"2001-02-26T21:00:00",168.1562,7006.50833333,"S  "
"2001-02-26T21:00:00",587.65258,24485.52416667,"SE "
"2001-02-27T21:00:00",59.9788,2499.11666667,"N  "
"2001-02-27T21:00:00",143.9867,5999.44583333,"NE "
"2001-02-27T21:00:00",189.3183,7888.2625,"S  "
"2001-02-27T21:00:00",647.30653,26971.10541667,"SE "
"2001-02-28T21:00:00",60.9038,2537.65833333,"N  "
"2001-02-28T21:00:00",154.3779,6432.4125,"NE "
"2001-02-28T21:00:00",196.9334,8205.55833333,"S  "
"2001-02-28T21:00:00",682.76255,28448.43958333,"SE "
"2001-03-01T21:00:00",61.3398,2555.825,"N  "
"2001-03-01T21:00:00",154.6657,6444.40416667,"NE "
"2001-03-01T21:00:00",199.3989,8308.2875,"S  "
"2001-03-01T21:00:00",683.98274,28499.28083333,"SE "
"2001-03-02T21:00:00",59.4017,2475.07083333,"N  "
"2001-03-02T21:00:00",148.1778,6174.075,"NE "
"2001-03-02T21:00:00",174.7669,7281.95416667,"S  "
"2001-03-02T21:00:00",625.70055,26070.85625,"SE "
"2001-03-03T21:00:00",57.8737,2411.40416667,"N  "
"2001-03-03T21:00:00",136.9858,5707.74166667,"NE "
"2001-03-03T21:00:00",148.952,6206.33333333,"S  "
"2001-03-03T21:00:00",558.41112,23267.13,"SE "
"2001-03-04T21:00:00",61.7208,2571.7,"N  "
"2001-03-04T21:00:00",155.4946,6478.94166667,"NE "
"2001-03-04T21:00:00",196.7719,8198.82916667,"S  "
"2001-03-04T21:00:00",676.82256,28200.94,"SE "
"2001-03-05T21:00:00",62.5989,2608.2875,"N  "
"2001-03-05T21:00:00",158.8819,6620.07916667,"NE "
"2001-03-05T21:00:00",202.2163,8425.67916667,"S  "
"2001-03-05T21:00:00",684.52311,28521.79625,"SE "
"2001-03-06T21:00:00",58.609,2442.04166667,"N  "
"2001-03-06T21:00:00",160.4433,6685.1375,"NE "
"2001-03-06T21:00:00",198.7886,8282.85833333,"S  "
"2001-03-06T21:00:00",701.2542,29218.925,"SE "
"2001-03-07T21:00:00",61.6504,2568.76666667,"N  "
"2001-03-07T21:00:00",158.1466,6589.44166667,"NE "
"2001-03-07T21:00:00",198.8608,8285.86666667,"S  "
"2001-03-07T21:00:00",704.50099,29354.20791667,"SE "
"2001-03-08T21:00:00",62.6998,2612.49166667,"N  "
"2001-03-08T21:00:00",156.5334,6522.225,"NE "
"2001-03-08T21:00:00",201.0658,8377.74166667,"S  "
"2001-03-08T21:00:00",689.95715,28748.21458333,"SE "
"2001-03-09T21:00:00",59.2806,2470.025,"N  "
"2001-03-09T21:00:00",147.358,6139.91666667,"NE "
"2001-03-09T21:00:00",175.3358,7305.65833333,"S  "
"2001-03-09T21:00:00",624.6779,26028.24583333,"SE "
"2001-03-10T21:00:00",57.1685,2382.02083333,"N  "
"2001-03-10T21:00:00",133.7965,5574.85416667,"NE "
"2001-03-10T21:00:00",145.9093,6079.55416667,"S  "
"2001-03-10T21:00:00",553.68161,23070.06708333,"SE "
"2001-03-11T21:00:00",60.8632,2535.96666667,"N  "
"2001-03-11T21:00:00",150.3352,6263.96666667,"NE "
"2001-03-11T21:00:00",190.6551,7943.9625,"S  "
"2001-03-11T21:00:00",662.44128,27601.72,"SE "
"2001-03-12T21:00:00",60.3456,2514.4,"N  "
"2001-03-12T21:00:00",151.044,6293.5,"NE "
"2001-03-12T21:00:00",200.6482,8360.34166667,"S  "
"2001-03-12T21:00:00",687.2898,28637.075,"SE "
"2001-03-13T21:00:00",61.069,2544.54166667,"N  "
"2001-03-13T21:00:00",148.4839,6186.82916667,"NE "
"2001-03-13T21:00:00",203.991,8499.625,"S  "
"2001-03-13T21:00:00",697.20137,29050.05708333,"SE "
"2001-03-14T21:00:00",61.2038,2550.15833333,"N  "
"2001-03-14T21:00:00",147.1761,6132.3375,"NE "
"2001-03-14T21:00:00",200.9428,8372.61666667,"S  "
"2001-03-14T21:00:00",702.45986,29269.16083333,"SE "
"2001-03-15T21:00:00",61.3364,2555.68333333,"N  "
"2001-03-15T21:00:00",147.6534,6152.225,"NE "
"2001-03-15T21:00:00",197.7731,8240.54583333,"S  "
"2001-03-15T21:00:00",703.50656,29312.77333333,"SE "
"2001-03-16T21:00:00",59.2889,2470.37083333,"N  "
"2001-03-16T21:00:00",138.2384,5759.93333333,"NE "
"2001-03-16T21:00:00",173.2311,7217.9625,"S  "
"2001-03-16T21:00:00",639.66599,26652.74958333,"SE "
"2001-03-17T21:00:00",56.8456,2368.56666667,"N  "
"2001-03-17T21:00:00",130.2629,5427.62083333,"NE "
"2001-03-17T21:00:00",143.9142,5996.425,"S  "
"2001-03-17T21:00:00",574.34021,23930.84208333,"SE "
"2001-03-18T21:00:00",61.1983,2549.92916667,"N  "
"2001-03-18T21:00:00",143.4194,5975.80833333,"NE "
"2001-03-18T21:00:00",187.8658,7827.74166667,"S  "
"2001-03-18T21:00:00",684.73768,28530.73666667,"SE "
"2001-03-19T21:00:00",61.5119,2562.99583333,"N  "
"2001-03-19T21:00:00",152.2513,6343.80416667,"NE "
"2001-03-19T21:00:00",195.2258,8134.40833333,"S  "
"2001-03-19T21:00:00",700.40245,29183.43541667,"SE "
"2001-03-20T21:00:00",61.9512,2581.3,"N  "
"2001-03-20T21:00:00",150.942,6289.25,"NE "
"2001-03-20T21:00:00",199.6977,8320.7375,"S  "
"2001-03-20T21:00:00",698.37789,29099.07875,"SE "
"2001-03-21T21:00:00",62.0548,2585.61666667,"N  "
"2001-03-21T21:00:00",149.6381,6234.92083333,"NE "
"2001-03-21T21:00:00",201.8745,8411.4375,"S  "
"2001-03-21T21:00:00",707.5975,29483.22916667,"SE "
"2001-03-22T21:00:00",61.6924,2570.51666667,"N  "
"2001-03-22T21:00:00",150.2508,6260.45,"NE "
"2001-03-22T21:00:00",199.6935,8320.5625,"S  "
"2001-03-22T21:00:00",714.11743,29754.89291667,"SE "
"2001-03-23T21:00:00",59.1012,2462.55,"N  "
"2001-03-23T21:00:00",143.3456,5972.73333333,"NE "
"2001-03-23T21:00:00",171.2276,7134.48333333,"S  "
"2001-03-23T21:00:00",655.50291,27312.62125,"SE "
"2001-03-24T21:00:00",57.3647,2390.19583333,"N  "
"2001-03-24T21:00:00",130.32,5430.0,"NE "
"2001-03-24T21:00:00",143.0243,5959.34583333,"S  "
"2001-03-24T21:00:00",582.45106,24268.79416667,"SE "
"2001-03-25T21:00:00",61.6748,2569.78333333,"N  "
"2001-03-25T21:00:00",149.1741,6215.5875,"NE "
"2001-03-25T21:00:00",186.2687,7761.19583333,"S  "
"2001-03-25T21:00:00",692.29001,28845.41708333,"SE "
"2001-03-26T21:00:00",61.906,2579.41666667,"N  "
"2001-03-26T21:00:00",154.9949,6458.12083333,"NE "
"2001-03-26T21:00:00",187.9955,7833.14583333,"S  "
"2001-03-26T21:00:00",708.51803,29521.58458333,"SE "
"2001-03-27T21:00:00",62.0893,2587.05416667,"N  "
"2001-03-27T21:00:00",154.8991,6454.12916667,"NE "
"2001-03-27T21:00:00",185.4303,7726.2625,"S  "
"2001-03-27T21:00:00",704.23821,29343.25875,"SE "
"2001-03-28T21:00:00",62.1043,2587.67916667,"N  "
"2001-03-28T21:00:00",151.7473,6322.80416667,"NE "
"2001-03-28T21:00:00",188.195,7841.45833333,"S  "
"2001-03-28T21:00:00",688.81597,28700.66541667,"SE "
"2001-03-29T21:00:00",60.8794,2536.64166667,"N  "
"2001-03-29T21:00:00",151.337,6305.70833333,"NE "
"2001-03-29T21:00:00",191.0264,7959.43333333,"S  "
"2001-03-29T21:00:00",687.72975,28655.40625,"SE "
"2001-03-30T21:00:00",59.6071,2483.62916667,"N  "
"2001-03-30T21:00:00",142.2767,5928.19583333,"NE "
"2001-03-30T21:00:00",169.2322,7051.34166667,"S  "
"2001-03-30T21:00:00",623.59083,25982.95125,"SE "
"2001-03-31T21:00:00",57.5003,2395.84583333,"N  "
"2001-03-31T21:00:00",130.1883,5424.5125,"NE "
"2001-03-31T21:00:00",138.4568,5769.03333333,"S  "
"2001-03-31T21:00:00",558.70449,23279.35375,"SE "
"2001-04-01T21:00:00",61.0642,2544.34166667,"N  "
"2001-04-01T21:00:00",146.8813,6120.05416667,"NE "
"2001-04-01T21:00:00",180.5221,7521.75416667,"S  "
"2001-04-01T21:00:00",670.46993,27936.24708333,"SE "
"2001-04-02T21:00:00",61.451,2560.45833333,"N  "
"2001-04-02T21:00:00",149.1565,6214.85416667,"NE "
"2001-04-02T21:00:00",188.265,7844.375,"S  "
"2001-04-02T21:00:00",688.52646,28688.6025,"SE "
"2001-04-03T21:00:00",61.4122,2558.84166667,"N  "
"2001-04-03T21:00:00",150.8458,6285.24166667,"NE "
"2001-04-03T21:00:00",190.4824,7936.76666667,"S  "
"2001-04-03T21:00:00",688.4276,28684.48333333,"SE "
"2001-04-04T21:00:00",61.4938,2562.24166667,"N  "
"2001-04-04T21:00:00",151.5886,6316.19166667,"NE "
"2001-04-04T21:00:00",190.8255,7951.0625,"S  "
"2001-04-04T21:00:00",692.11553,28838.14708333,"SE "
"2001-04-05T21:00:00",62.0883,2587.0125,"N  "
"2001-04-05T21:00:00",151.5053,6312.72083333,"NE "
"2001-04-05T21:00:00",189.6862,7903.59166667,"S  "
"2001-04-05T21:00:00",704.88778,29370.32416667,"SE "
"2001-04-06T21:00:00",60.1329,2505.5375,"N  "
"2001-04-06T21:00:00",142.7813,5949.22083333,"NE "
"2001-04-06T21:00:00",166.3221,6930.0875,"S  "
"2001-04-06T21:00:00",648.45608,27019.00333333,"SE "
"2001-04-07T21:00:00",58.3296,2430.4,"N  "
"2001-04-07T21:00:00",130.7369,5447.37083333,"NE "
"2001-04-07T21:00:00",140.8859,5870.24583333,"S  "
"2001-04-07T21:00:00",573.79486,23908.11916667,"SE "
"2001-04-08T21:00:00",61.9791,2582.4625,"N  "
"2001-04-08T21:00:00",148.2803,6178.34583333,"NE "
"2001-04-08T21:00:00",181.8242,7576.00833333,"S  "
"2001-04-08T21:00:00",684.25562,28510.65083333,"SE "
"2001-04-09T21:00:00",62.4474,2601.975,"N  "
"2001-04-09T21:00:00",151.3639,6306.82916667,"NE "
"2001-04-09T21:00:00",187.6612,7819.21666667,"S  "
"2001-04-09T21:00:00",705.54593,29397.74708333,"SE "
"2001-04-10T21:00:00",62.192,2591.33333333,"N  "
"2001-04-10T21:00:00",149.8718,6244.65833333,"NE "
"2001-04-10T21:00:00",188.4574,7852.39166667,"S  "
"2001-04-10T21:00:00",709.59821,29566.59208333,"SE "
"2001-04-11T21:00:00",61.2145,2550.60416667,"N  "
"2001-04-11T21:00:00",144.5452,6022.71666667,"NE "
"2001-04-11T21:00:00",187.1179,7796.57916667,"S  "
"2001-04-11T21:00:00",688.4167,28684.02916667,"SE "
"2001-04-12T21:00:00",57.9563,2414.84583333,"N  "
"2001-04-12T21:00:00",123.1263,5130.2625,"NE "
"2001-04-12T21:00:00",136.7986,5699.94166667,"S  "
"2001-04-12T21:00:00",549.02643,22876.10125,"SE "
"2001-04-13T21:00:00",59.68275,2486.78125,"N  "
"2001-04-13T21:00:00",132.9086,5537.85833333,"NE "
"2001-04-13T21:00:00",147.979,6165.79166667,"S  "
"2001-04-13T21:00:00",573.35512,23889.79666667,"SE "
"2001-04-14T21:00:00",58.3063,2429.42916667,"N  "
"2001-04-14T21:00:00",126.6221,5275.92083333,"NE "
"2001-04-14T21:00:00",131.8503,5493.7625,"S  "
"2001-04-14T21:00:00",544.36569,22681.90375,"SE "
"2001-04-15T21:00:00",62.24766,2593.6525,"N  "
"2001-04-15T21:00:00",145.0399,6043.32916667,"NE "
"2001-04-15T21:00:00",179.3845,7474.35416667,"S  "
"2001-04-15T21:00:00",657.71529,27404.80375,"SE "
"2001-04-16T21:00:00",62.4867,2603.6125,"N  "
"2001-04-16T21:00:00",148.5397,6189.15416667,"NE "
"2001-04-16T21:00:00",187.7029,7820.95416667,"S  "
"2001-04-16T21:00:00",675.7524,28156.35,"SE "
"2001-04-17T21:00:00",62.281,2595.04166667,"N  "
"2001-04-17T21:00:00",149.4629,6227.62083333,"NE "
"2001-04-17T21:00:00",188.1866,7841.10833333,"S  "
"2001-04-17T21:00:00",674.20707,28091.96125,"SE "
"2001-04-18T21:00:00",62.62935,2609.55625,"N  "
"2001-04-18T21:00:00",149.7451,6239.37916667,"NE "
"2001-04-18T21:00:00",189.9468,7914.45,"S  "
"2001-04-18T21:00:00",680.87532,28369.805,"SE "
"2001-04-19T21:00:00",61.7503,2572.92916667,"N  "
"2001-04-19T21:00:00",150.5065,6271.10416667,"NE "
"2001-04-19T21:00:00",186.6451,7776.87916667,"S  "
"2001-04-19T21:00:00",688.15143,28672.97625,"SE "
"2001-04-20T21:00:00",59.0651,2461.04583333,"N  "
"2001-04-20T21:00:00",136.3606,5681.69166667,"NE "
"2001-04-20T21:00:00",151.1941,6299.75416667,"S  "
"2001-04-20T21:00:00",619.45952,25810.81333333,"SE "
"2001-04-21T21:00:00",57.6874,2403.64166667,"N  "
"2001-04-21T21:00:00",129.9914,5416.30833333,"NE "
"2001-04-21T21:00:00",132.2195,5509.14583333,"S  "
"2001-04-21T21:00:00",569.6449,23735.20416667,"SE "
"2001-04-22T21:00:00",62.2076,2591.98333333,"N  "
"2001-04-22T21:00:00",148.5851,6191.04583333,"NE "
"2001-04-22T21:00:00",178.8027,7450.1125,"S  "
"2001-04-22T21:00:00",682.24333,28426.80541667,"SE "
"2001-04-23T21:00:00",62.8308,2617.95,"N  "
"2001-04-23T21:00:00",148.3751,6182.29583333,"NE "
"2001-04-23T21:00:00",184.0453,7668.55416667,"S  "
"2001-04-23T21:00:00",704.82968,29367.90333333,"SE "
"2001-04-24T21:00:00",62.99996,2624.99833333,"N  "
"2001-04-24T21:00:00",149.3558,6223.15833333,"NE "
"2001-04-24T21:00:00",180.0919,7503.82916667,"S  "
"2001-04-24T21:00:00",707.07603,29461.50125,"SE "
"2001-04-25T21:00:00",63.2719,2636.32916667,"N  "
"2001-04-25T21:00:00",149.3877,6224.4875,"NE "
"2001-04-25T21:00:00",186.9001,7787.50416667,"S  "
"2001-04-25T21:00:00",702.47312,29269.71333333,"SE "
"2001-04-26T21:00:00",63.2454,2635.225,"N  "
"2001-04-26T21:00:00",150.3717,6265.4875,"NE "
"2001-04-26T21:00:00",187.598,7816.58333333,"S  "
"2001-04-26T21:00:00",698.35508,29098.12833333,"SE "
"2001-04-27T21:00:00",60.8235,2534.3125,"N  "
"2001-04-27T21:00:00",140.8161,5867.3375,"NE "
"2001-04-27T21:00:00",168.0111,7000.4625,"S  "
"2001-04-27T21:00:00",639.66979,26652.90791667,"SE "
"2001-04-28T21:00:00",58.4681,2436.17083333,"N  "
"2001-04-28T21:00:00",128.7864,5366.1,"NE "
"2001-04-28T21:00:00",138.9218,5788.40833333,"S  "
"2001-04-28T21:00:00",573.2814,23886.725,"SE "
"2001-04-29T21:00:00",61.9649,2581.87083333,"N  "
"2001-04-29T21:00:00",143.3654,5973.55833333,"NE "
"2001-04-29T21:00:00",169.0403,7043.34583333,"S  "
"2001-04-29T21:00:00",640.37401,26682.25041667,"SE "
"2001-04-30T21:00:00",58.977,2457.375,"N  "
"2001-04-30T21:00:00",127.1499,5297.9125,"NE "
"2001-04-30T21:00:00",140.1996,5841.65,"S  "
"2001-04-30T21:00:00",569.15525,23714.80208333,"SE "
"2001-05-01T21:00:00",63.7171,2654.87916667,"N  "
"2001-05-01T21:00:00",147.2288,6134.53333333,"NE "
"2001-05-01T21:00:00",178.5952,7441.46666667,"S  "
"2001-05-01T21:00:00",684.54534,28522.7225,"SE "
"2001-05-02T21:00:00",63.5048,2646.03333333,"N  "
"2001-05-02T21:00:00",150.3838,6265.99166667,"NE "
"2001-05-02T21:00:00",183.0566,7627.35833333,"S  "
"2001-05-02T21:00:00",698.12224,29088.42666667,"SE "
"2001-05-03T21:00:00",63.9506,2664.60833333,"N  "
"2001-05-03T21:00:00",148.9056,6204.4,"NE "
"2001-05-03T21:00:00",178.4737,7436.40416667,"S  "
"2001-05-03T21:00:00",687.5198,28646.65833333,"SE "
"2001-05-04T21:00:00",61.7255,2571.89583333,"N  "
"2001-05-04T21:00:00",140.3943,5849.7625,"NE "
"2001-05-04T21:00:00",151.8087,6325.3625,"S  "
"2001-05-04T21:00:00",606.97754,25290.73083333,"SE "
"2001-05-05T21:00:00",58.90076,2454.19833333,"N  "
"2001-05-05T21:00:00",131.1381,5464.0875,"NE "
"2001-05-05T21:00:00",126.8311,5284.62916667,"S  "
"2001-05-05T21:00:00",525.73911,21905.79625,"SE "
"2001-05-06T21:00:00",63.5829,2649.2875,"N  "
"2001-05-06T21:00:00",148.826,6201.08333333,"NE "
"2001-05-06T21:00:00",169.6514,7068.80833333,"S  "
"2001-05-06T21:00:00",627.08783,26128.65958333,"SE "
"2001-05-07T21:00:00",64.0275,2667.8125,"N  "
"2001-05-07T21:00:00",153.4888,6395.36666667,"NE "
"2001-05-07T21:00:00",178.0857,7420.2375,"S  "
"2001-05-07T21:00:00",643.88101,26828.37541667,"SE "
"2001-05-08T21:00:00",63.668,2652.83333333,"N  "
"2001-05-08T21:00:00",154.371,6432.125,"NE "
"2001-05-08T21:00:00",176.5108,7354.61666667,"S  "
"2001-05-08T21:00:00",654.9257,27288.57083333,"SE "
"2001-05-09T21:00:00",63.94382,2664.32583333,"N  "
"2001-05-09T21:00:00",153.2236,6384.31666667,"NE "
"2001-05-09T21:00:00",177.6915,7403.8125,"S  "
"2001-05-09T21:00:00",662.52856,27605.35666667,"SE "
"2001-05-10T21:00:00",63.88168,2661.73666667,"N  "
"2001-05-10T21:00:00",152.5608,6356.7,"NE "
"2001-05-10T21:00:00",176.9187,7371.6125,"S  "
"2001-05-10T21:00:00",662.42572,27601.07166667,"SE "
"2001-05-11T21:00:00",61.5829,2565.95416667,"N  "
"2001-05-11T21:00:00",144.6938,6028.90833333,"NE "
"2001-05-11T21:00:00",154.5359,6438.99583333,"S  "
"2001-05-11T21:00:00",607.92261,25330.10875,"SE "
"2001-05-12T21:00:00",59.4857,2478.57083333,"N  "
"2001-05-12T21:00:00",132.3494,5514.55833333,"NE "
"2001-05-12T21:00:00",125.4278,5226.15833333,"S  "
"2001-05-12T21:00:00",528.73391,22030.57958333,"SE "
"2001-05-13T21:00:00",63.3206,2638.35833333,"N  "
"2001-05-13T21:00:00",148.6395,6193.3125,"NE "
"2001-05-13T21:00:00",163.0197,6792.4875,"S  "
"2001-05-13T21:00:00",621.4048,25891.86666667,"SE "
"2001-05-14T21:00:00",63.8394,2659.975,"N  "
"2001-05-14T21:00:00",150.2313,6259.6375,"NE "
"2001-05-14T21:00:00",172.5215,7188.39583333,"S  "
"2001-05-14T21:00:00",633.47173,26394.65541667,"SE "
"2001-05-15T21:00:00",63.6297,2651.2375,"N  "
"2001-05-15T21:00:00",149.7631,6240.12916667,"NE "
"2001-05-15T21:00:00",174.9808,7290.86666667,"S  "
"2001-05-15T21:00:00",638.38952,26599.56333333,"SE "
"2001-05-16T21:00:00",63.6673,2652.80416667,"N  "
"2001-05-16T21:00:00",147.9904,6166.26666667,"NE "
"2001-05-16T21:00:00",172.3224,7180.1,"S  "
"2001-05-16T21:00:00",625.24065,26051.69375,"SE "
"2001-05-17T21:00:00",63.5872,2649.46666667,"N  "
"2001-05-17T21:00:00",144.8568,6035.7,"NE "
"2001-05-17T21:00:00",170.4999,7104.1625,"S  "
"2001-05-17T21:00:00",606.34993,25264.58041667,"SE "
"2001-05-18T21:00:00",61.3341,2555.5875,"N  "
"2001-05-18T21:00:00",138.4312,5767.96666667,"NE "
"2001-05-18T21:00:00",149.2743,6219.7625,"S  "
"2001-05-18T21:00:00",553.00823,23042.00958333,"SE "
"2001-05-19T21:00:00",59.1963,2466.5125,"N  "
"2001-05-19T21:00:00",125.8836,5245.15,"NE "
"2001-05-19T21:00:00",121.4321,5059.67083333,"S  "
"2001-05-19T21:00:00",490.26611,20427.75458333,"SE "
"2001-05-20T21:00:00",63.0098,2625.40833333,"N  "
"2001-05-20T21:00:00",137.5031,5729.29583333,"NE "
"2001-05-20T21:00:00",163.6815,6820.0625,"S  "
"2001-05-20T21:00:00",586.68498,24445.2075,"SE "
"2001-05-21T21:00:00",63.3346,2638.94166667,"N  "
"2001-05-21T21:00:00",139.3635,5806.8125,"NE "
"2001-05-21T21:00:00",168.6006,7025.025,"S  "
"2001-05-21T21:00:00",599.95999,24998.33291667,"SE "
"2001-05-22T21:00:00",63.3263,2638.59583333,"N  "
"2001-05-22T21:00:00",139.7849,5824.37083333,"NE "
"2001-05-22T21:00:00",168.733,7030.54166667,"S  "
"2001-05-22T21:00:00",596.45037,24852.09875,"SE "
"2001-05-23T21:00:00",62.7237,2613.4875,"N  "
"2001-05-23T21:00:00",139.3247,5805.19583333,"NE "
"2001-05-23T21:00:00",167.5387,6980.77916667,"S  "
"2001-05-23T21:00:00",588.53019,24522.09125,"SE "
"2001-05-24T21:00:00",62.8391,2618.29583333,"N  "
"2001-05-24T21:00:00",137.8134,5742.225,"NE "
"2001-05-24T21:00:00",167.859,6994.125,"S  "
"2001-05-24T21:00:00",586.96611,24456.92125,"SE "
"2001-05-25T21:00:00",60.8458,2535.24166667,"N  "
"2001-05-25T21:00:00",132.3098,5512.90833333,"NE "
"2001-05-25T21:00:00",149.0907,6212.1125,"S  "
"2001-05-25T21:00:00",545.34177,22722.57375,"SE "
"2001-05-26T21:00:00",58.674,2444.75,"N  "
"2001-05-26T21:00:00",121.0729,5044.70416667,"NE "
"2001-05-26T21:00:00",123.0298,5126.24166667,"S  "
"2001-05-26T21:00:00",486.44586,20268.5775,"SE "
"2001-05-27T21:00:00",63.6806,2653.35833333,"N  "
"2001-05-27T21:00:00",135.699,5654.125,"NE "
"2001-05-27T21:00:00",162.1534,6756.39166667,"S  "
"2001-05-27T21:00:00",572.89033,23870.43041667,"SE "
"2001-05-28T21:00:00",64.1896,2674.56666667,"N  "
"2001-05-28T21:00:00",136.8872,5703.63333333,"NE "
"2001-05-28T21:00:00",168.2508,7010.45,"S  "
"2001-05-28T21:00:00",583.51395,24313.08125,"SE "
"2001-05-29T21:00:00",63.9045,2662.6875,"N  "
"2001-05-29T21:00:00",134.3505,5597.9375,"NE "
"2001-05-29T21:00:00",166.9066,6954.44166667,"S  "
"2001-05-29T21:00:00",585.40163,24391.73458333,"SE "
"2001-05-30T21:00:00",63.702,2654.25,"N  "
"2001-05-30T21:00:00",131.5404,5480.85,"NE "
"2001-05-30T21:00:00",168.9659,7040.24583333,"S  "
"2001-05-30T21:00:00",581.14256,24214.27333333,"SE "
"2001-05-31T21:00:00",63.032,2626.33333333,"N  "
"2001-05-31T21:00:00",120.5849,5024.37083333,"NE "
"2001-05-31T21:00:00",170.5867,7107.77916667,"S  "
"2001-05-31T21:00:00",556.46463,23186.02625,"SE "
"2001-06-01T21:00:00",61.3316,2555.48333333,"N  "
"2001-06-01T21:00:00",112.9034,4704.30833333,"NE "
"2001-06-01T21:00:00",147.96878,6165.36583333,"S  "
"2001-06-01T21:00:00",506.80119,21116.71625,"SE "
"2001-06-02T21:00:00",58.7536,2448.06666667,"N  "
"2001-06-02T21:00:00",104.1513,4339.6375,"NE "
"2001-06-02T21:00:00",123.6084,5150.35,"S  "
"2001-06-02T21:00:00",446.05411,18585.58791667,"SE "
"2001-06-03T21:00:00",61.9268,2580.28333333,"N  "
"2001-06-03T21:00:00",115.1489,4797.87083333,"NE "
"2001-06-03T21:00:00",162.6775,6778.22916667,"S  "
"2001-06-03T21:00:00",530.41453,22100.60541667,"SE "
"2001-06-04T21:00:00",62.0214,2584.225,"N  "
"2001-06-04T21:00:00",114.3727,4765.52916667,"NE "
"2001-06-04T21:00:00",165.9041,6912.67083333,"S  "
"2001-06-04T21:00:00",538.20129,22425.05375,"SE "
"2001-06-05T21:00:00",61.4059,2558.57916667,"N  "
"2001-06-05T21:00:00",114.3552,4764.8,"NE "
"2001-06-05T21:00:00",167.2368,6968.2,"S  "
"2001-06-05T21:00:00",535.50173,22312.57208333,"SE "
"2001-06-06T21:00:00",62.1348,2588.95,"N  "
